MEDIA_ID,MEDIA_NAME,CNT,TIME,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,TTL0,TTL1,TTLV,SACCADE_MAG,SACCADE_DIR,
0,NewMedia,0,0.00000,0.17896,0.65679,0.00000,0.00000,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,1,0.00642,0.17881,0.65724,0.00000,0.00643,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,2,0.01458,0.17893,0.65733,0.00000,0.01458,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,3,0.02029,0.17901,0.65766,0.00000,0.02029,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,4,0.02657,0.17908,0.65793,0.00000,0.02658,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,5,0.03310,0.17917,0.65838,0.00000,0.03310,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,6,0.04158,0.17894,0.65855,0.00000,0.04157,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,7,0.04686,0.17871,0.65874,0.00000,0.04685,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,8,0.05385,0.17869,0.65845,0.00000,0.05385,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,9,0.06023,0.17881,0.65854,0.00000,0.06024,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,10,0.06734,0.17898,0.65867,0.00000,0.06735,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,11,0.07357,0.17893,0.65868,0.00000,0.07357,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,12,0.08021,0.17905,0.65858,0.00000,0.08021,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,13,0.08684,0.17915,0.65844,0.00000,0.08684,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,14,0.09373,0.17926,0.65905,0.00000,0.09374,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,15,0.10122,0.17950,0.66013,0.00000,0.10122,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,16,0.10706,0.17983,0.66136,0.00000,0.10706,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,17,0.11422,0.18031,0.66273,0.00000,0.11422,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,18,0.12030,0.18063,0.66333,0.00000,0.12030,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,19,0.12719,0.18090,0.66379,0.00000,0.12718,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,20,0.13409,0.18119,0.66419,0.00000,0.13409,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,21,0.14059,0.18126,0.66441,0.00000,0.14059,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,22,0.14719,0.18122,0.66440,0.00000,0.14720,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,23,0.15400,0.18116,0.66432,0.00000,0.15400,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,24,0.16022,0.18124,0.66374,0.00000,0.16022,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,25,0.16734,0.18125,0.66308,0.00000,0.16735,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,26,0.17374,0.18129,0.66224,0.00000,0.17375,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,27,0.18085,0.18097,0.66130,0.00000,0.18086,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,28,0.18786,0.18069,0.66042,0.00000,0.18786,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,29,0.19402,0.18042,0.65965,0.00000,0.19403,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,30,0.20076,0.18031,0.65887,0.00000,0.20075,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,31,0.20743,0.18021,0.65808,0.00000,0.20743,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,32,0.21534,0.18020,0.65790,0.00000,0.21533,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,33,0.22102,0.18027,0.65752,0.00000,0.22103,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,34,0.22763,0.18038,0.65724,0.00000,0.22763,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,35,0.23389,0.18052,0.65675,0.00000,0.23389,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,36,0.24107,0.18053,0.65649,0.00000,0.24108,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,37,0.24794,0.18059,0.65633,0.00000,0.24794,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,38,0.25436,0.18051,0.65654,0.00000,0.25437,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,39,0.26143,0.18054,0.65666,0.00000,0.26143,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,40,0.26949,0.18058,0.65678,0.00000,0.26950,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,41,0.27424,0.18054,0.65703,0.00000,0.27424,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,42,0.28172,0.18084,0.65712,0.00000,0.28172,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,43,0.28904,0.18109,0.65717,0.00000,0.28903,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,44,0.29472,0.18151,0.65757,0.00000,0.29472,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,45,0.30148,0.18195,0.65790,0.00000,0.30149,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,46,0.30756,0.18242,0.65826,0.00000,0.30757,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,47,0.31493,0.18309,0.65790,0.00000,0.31494,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,48,0.32172,0.18343,0.65802,0.00000,0.32173,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,49,0.32830,0.18376,0.65806,0.00000,0.32829,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,50,0.33459,0.18404,0.65776,0.00000,0.33460,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,51,0.34103,0.18370,0.65718,0.00000,0.34103,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,52,0.34837,0.18332,0.65658,0.00000,0.34838,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,53,0.35487,0.18331,0.65598,0.00000,0.35488,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,54,0.36189,0.18347,0.65534,0.00000,0.36189,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,55,0.37025,0.18367,0.65483,0.00000,0.37025,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,56,0.37621,0.18384,0.65490,0.00000,0.37621,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,57,0.38179,0.18424,0.65493,0.00000,0.38178,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,58,0.38905,0.18463,0.65490,0.00000,0.38906,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,59,0.39529,0.18493,0.65517,0.00000,0.39530,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,60,0.40192,0.18493,0.65535,0.00000,0.40193,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,61,0.40838,0.18484,0.65534,0.00000,0.40838,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,62,0.41604,0.18489,0.65480,0.00000,0.41604,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,63,0.42202,0.18443,0.65394,0.00000,0.42201,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,64,0.42859,0.18399,0.65311,0.00000,0.42859,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,65,0.43510,0.18364,0.65272,0.00000,0.43510,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,66,0.44191,0.18342,0.65263,0.00000,0.44190,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,67,0.44884,0.18330,0.65277,0.00000,0.44885,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,68,0.45552,0.18331,0.65311,0.00000,0.45552,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,69,0.46178,0.18360,0.65372,0.00000,0.46178,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,70,0.46883,0.18394,0.65442,0.00000,0.46883,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,71,0.47567,0.18440,0.65461,0.00000,0.47567,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,72,0.48202,0.18452,0.65519,0.00000,0.48202,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,73,0.48874,0.18470,0.65586,0.00000,0.48874,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,74,0.49535,0.18491,0.65646,0.00000,0.49536,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,75,0.50235,0.18519,0.65767,0.00000,0.50235,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,76,0.50945,0.18553,0.65898,0.00000,0.50945,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,77,0.51598,0.18613,0.66036,0.00000,0.51599,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,78,0.52260,0.18658,0.66167,0.00000,0.52260,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,79,0.52917,0.18704,0.66298,0.00000,0.52917,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,80,0.53609,0.18725,0.66374,0.00000,0.53609,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,81,0.54240,0.18737,0.66487,0.00000,0.54240,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,82,0.54921,0.18738,0.66576,0.00000,0.54921,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,83,0.55621,0.18742,0.66639,0.00000,0.55622,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,84,0.56245,0.18740,0.66666,0.00000,0.56246,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,85,0.56956,0.18723,0.66667,0.00000,0.56957,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,86,0.57589,0.18716,0.66628,0.00000,0.57588,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,87,0.58260,0.18691,0.66547,0.00000,0.58260,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,88,0.59005,0.18673,0.66479,0.00000,0.59005,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,89,0.59581,0.18669,0.66412,0.00000,0.59581,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,90,0.60305,0.18682,0.66384,0.00000,0.60304,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,91,0.60950,0.18708,0.66374,0.00000,0.60950,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,92,0.61705,0.18718,0.66388,0.00000,0.61704,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,93,0.62356,0.18733,0.66393,0.00000,0.62356,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,94,0.62993,0.18739,0.66381,0.00000,0.62993,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,95,0.63628,0.18727,0.66412,0.00000,0.63628,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,96,0.64302,0.18720,0.66372,0.00000,0.64301,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,97,0.65021,0.18709,0.66332,0.00000,0.65021,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,98,0.65654,0.18700,0.66378,0.00000,0.65654,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,99,0.66305,0.18735,0.66410,0.00000,0.66305,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,100,0.66962,0.18779,0.66459,0.00000,0.66963,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,101,0.67612,0.18803,0.66503,0.00000,0.67613,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,102,0.68290,0.18823,0.66556,0.00000,0.68290,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,103,0.68931,0.18848,0.66615,0.00000,0.68931,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,104,0.69810,0.18866,0.66682,0.00000,0.69810,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,105,0.70499,0.18865,0.66764,0.00000,0.70500,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,106,0.70998,0.18860,0.66842,0.00000,0.70999,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,107,0.71642,0.18891,0.66865,0.00000,0.71642,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,108,0.72364,0.18919,0.66900,0.00000,0.72363,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,109,0.73233,0.18949,0.66933,0.00000,0.73232,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,110,0.73674,0.18966,0.66925,0.00000,0.73673,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,111,0.74348,0.19002,0.66845,0.00000,0.74348,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,112,0.75027,0.19029,0.66752,0.00000,0.75028,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,113,0.75684,0.19015,0.66668,0.00000,0.75685,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,114,0.76331,0.19013,0.66591,0.00000,0.76332,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,115,0.77029,0.19005,0.66500,0.00000,0.77030,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,116,0.77689,0.19006,0.66410,0.00000,0.77689,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,117,0.78363,0.18986,0.66328,0.00000,0.78363,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,118,0.79002,0.18962,0.66238,0.00000,0.79002,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,119,0.79674,0.18930,0.66194,0.00000,0.79674,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,120,0.80479,0.18931,0.66157,0.00000,0.80479,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,121,0.81012,0.18938,0.66130,0.00000,0.81012,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,122,0.81688,0.18931,0.66123,0.00000,0.81688,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,123,0.82393,0.18913,0.66083,0.00000,0.82393,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,124,0.83195,0.18895,0.66043,0.00000,0.83196,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,125,0.83793,0.18852,0.65977,0.00000,0.83793,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,126,0.84391,0.18823,0.65946,0.00000,0.84391,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,127,0.85006,0.18789,0.65906,0.00000,0.85006,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,128,0.85722,0.18755,0.65824,0.00000,0.85722,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,129,0.86394,0.18717,0.65730,0.00000,0.86394,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,130,0.87067,0.18680,0.65641,0.00000,0.87068,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,131,0.87723,0.18656,0.65579,0.00000,0.87723,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,132,0.88408,0.18655,0.65517,0.00000,0.88408,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,133,0.89069,0.18664,0.65472,0.00000,0.89070,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,134,0.89713,0.18674,0.65486,0.00000,0.89713,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,135,0.90417,0.18686,0.65543,0.00000,0.90417,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,136,0.91074,0.18697,0.65595,0.00000,0.91074,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,137,0.91737,0.18708,0.65673,0.00000,0.91738,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,138,0.92406,0.18689,0.65662,0.00000,0.92407,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,139,0.93232,0.18667,0.65652,0.00000,0.93232,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,140,0.93858,0.18678,0.65652,0.00000,0.93858,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,141,0.94453,0.18670,0.65678,0.00000,0.94454,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,142,0.95116,0.18673,0.65726,0.00000,0.95116,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,143,0.95752,0.18687,0.65766,0.00000,0.95751,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,144,0.96450,0.18713,0.65816,0.00000,0.96450,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,145,0.97086,0.18740,0.65860,0.00000,0.97087,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,146,0.97797,0.18757,0.65857,0.00000,0.97798,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,147,0.98446,0.18752,0.65862,0.00000,0.98446,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,148,0.99091,0.18734,0.65843,0.00000,0.99092,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,149,0.99769,0.18732,0.65852,0.00000,0.99769,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,150,1.00446,0.18712,0.65849,0.00000,1.00447,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,151,1.01089,0.18694,0.65856,0.00000,1.01090,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,152,1.01757,0.18688,0.65854,0.00000,1.01757,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,153,1.02705,0.18717,0.65854,0.00000,1.02706,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,154,1.03230,0.18749,0.65852,0.00000,1.03230,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,155,1.03991,0.18716,0.65814,0.00000,1.03991,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,156,1.04500,0.18676,0.65754,0.00000,1.04500,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,157,1.05141,0.18630,0.65694,0.00000,1.05141,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,158,1.05849,0.18595,0.65691,0.00000,1.05849,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,159,1.06498,0.18591,0.65787,0.00000,1.06498,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,160,1.07236,0.18604,0.65910,0.00000,1.07236,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,161,1.07803,0.18622,0.65979,0.00000,1.07803,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,162,1.08619,0.18656,0.66038,0.00000,1.08619,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,163,1.09158,0.18687,0.66092,0.00000,1.09158,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,164,1.09837,0.18671,0.66178,0.00000,1.09838,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,165,1.10497,0.18669,0.66270,0.00000,1.10497,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,166,1.11153,0.18666,0.66357,0.00000,1.11154,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,167,1.11823,0.18674,0.66320,0.00000,1.11823,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,168,1.12547,0.18648,0.66279,0.00000,1.12548,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,169,1.13234,0.18613,0.66219,0.00000,1.13234,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,170,1.13987,0.18619,0.66169,0.00000,1.13987,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,171,1.14737,0.18621,0.66160,0.00000,1.14737,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,172,1.15197,0.18629,0.66165,0.00000,1.15197,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,173,1.15874,0.18657,0.66184,0.00000,1.15875,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,174,1.16586,0.18666,0.66192,0.00000,1.16587,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,175,1.17270,0.18678,0.66204,0.00000,1.17270,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,176,1.17873,0.18706,0.66267,0.00000,1.17874,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,177,1.18548,0.18702,0.66270,0.00000,1.18548,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,178,1.19252,0.18699,0.66278,0.00000,1.19252,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,179,1.19859,0.18722,0.66228,0.00000,1.19860,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,180,1.20566,0.18739,0.66235,0.00000,1.20566,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,181,1.21257,0.18763,0.66250,0.00000,1.21257,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,182,1.21907,0.18779,0.66257,0.00000,1.21906,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,183,1.22636,0.18780,0.66240,0.00000,1.22636,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,184,1.23270,0.18766,0.66201,0.00000,1.23270,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,185,1.23904,0.18748,0.66169,0.00000,1.23904,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,186,1.24560,0.18731,0.66179,0.00000,1.24560,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,187,1.25314,0.18713,0.66184,0.00000,1.25315,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,188,1.25919,0.18691,0.66177,0.00000,1.25920,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,189,1.26611,0.18753,0.66184,0.00000,1.26612,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,190,1.27308,0.18809,0.66182,0.00000,1.27308,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,191,1.27914,0.19048,0.66139,0.00000,1.27914,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,192,1.28605,0.19336,0.66049,0.00000,1.28605,1,1,1,1,0,0.00000,0.00000,
0,NewMedia,193,1.29263,0.22463,0.65496,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,194,1.29931,0.33577,0.63583,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,195,1.30559,0.39670,0.61989,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,196,1.31261,0.49479,0.59609,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,197,1.31943,0.57229,0.59459,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,198,1.32568,0.60569,0.59822,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,199,1.33304,0.66295,0.60568,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,200,1.33929,0.70692,0.62217,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,201,1.34594,0.72655,0.63011,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,202,1.35439,0.75957,0.64633,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,203,1.36108,0.76327,0.64956,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,204,1.36634,0.76160,0.64534,0.00000,1.28605,1,0,1,1,0,0.00000,0.00000,
0,NewMedia,205,1.37359,0.76201,0.64069,1.35439,0.01920,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,206,1.37975,0.76454,0.63701,1.35439,0.02538,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,207,1.38644,0.76565,0.63425,1.35439,0.03206,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,208,1.39294,0.76609,0.63289,1.35439,0.03856,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,209,1.39950,0.76558,0.63498,1.35439,0.04511,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,210,1.40648,0.76527,0.63595,1.35439,0.05209,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,211,1.41324,0.76522,0.63652,1.35439,0.05885,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,212,1.41985,0.76521,0.63583,1.35439,0.06547,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,213,1.42633,0.76603,0.63612,1.35439,0.07194,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,214,1.43346,0.76692,0.63605,1.35439,0.07909,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,215,1.43977,0.76818,0.63551,1.35439,0.08540,2,1,1,1,0,0.00000,0.00000,
0,NewMedia,216,1.44649,0.76917,0.63471,1.35439,0.09210,2,1,1,1,0,0.00000,0.00000,
